96,59,53,70,3,75,75,18,48,19,26,74,4,68,35,56,63,93,86,81,41,22,11,12,22,19,27,61,66,93,77,19,92,16,31,15,15,11,38,94,48,93,47,50,53,4,38,40,30,39,30,25,76,34,79,76,93,77,32,84,37,23,79,8,33,35,49,21,1,90,89,25,43,76,16,25,68,37,4,49,1,73,26,28,46,94,48,97,10,12,63,78,93,12,14,51,73,79,93,47,,59,53,70,3,75,75,18,48,19,26,74,4,68,35,56,63,93,86,81,41,22,11,12,22,19,27,61,66,93,77,19,92,16,31,15,15,11,38,94,48,93,47,50,53,4,38,40,30,39,30,25,76,34,79,76,93,77,32,84,37,23,79,8,33,35,49,21,1,90,89,25,43,76,16,25,68,37,4,49,1,73,26,28,46,94,48,97,10,12,63,78,93,12,14,51,73,79,93,47,71,
71,94,11,89,96,44,39,25,12,89,34,65,56,82,49,42,43,51,49,23,55,94,15,80,52,19,30,46,40,4,44,5,1,8,59,6,36,19,36,35,37,44,84,2,74,26,86,22,90,66,25,0,59,3,12,90,72,66,47,11,41,13,27,57,39,69,28,40,63,63,1,73,50,89,43,79,21,17,86,10,6,66,17,83,92,21,19,96,7,43,42,38,50,74,69,81,65,1,76,14,,94,11,89,96,44,39,25,12,89,34,65,56,82,49,42,43,51,49,23,55,94,15,80,52,19,30,46,40,4,44,5,1,8,59,6,36,19,36,35,37,44,84,2,74,26,86,22,90,66,25,0,59,3,12,90,72,66,47,11,41,13,27,57,39,69,28,40,63,63,1,73,50,89,43,79,21,17,86,10,6,66,17,83,92,21,19,96,7,43,42,38,50,74,69,81,65,1,76,14,97,
97,58,58,44,15,29,18,39,79,36,84,50,90,74,23,92,33,73,55,10,38,97,98,91,78,85,7,82,47,75,30,29,96,4,78,96,81,72,80,90,45,55,76,95,51,6,73,24,84,80,58,90,63,1,88,19,6,37,86,19,68,5,37,19,25,35,49,37,32,58,63,33,50,0,70,97,7,80,58,68,45,26,96,73,94,55,64,40,62,64,22,75,77,79,23,25,25,7,1,11,,58,58,44,15,29,18,39,79,36,84,50,90,74,23,92,33,73,55,10,38,97,98,91,78,85,7,82,47,75,30,29,96,4,78,96,81,72,80,90,45,55,76,95,51,6,73,24,84,80,58,90,63,1,88,19,6,37,86,19,68,5,37,19,25,35,49,37,32,58,63,33,50,0,70,97,7,80,58,68,45,26,96,73,94,55,64,40,62,64,22,75,77,79,23,25,25,7,1,11,99,
99,16,9,78,50,53,42,76,40,83,97,17,31,55,94,91,50,32,84,66,79,42,71,67,27,37,49,98,40,35,11,75,65,80,69,19,5,70,44,94,23,48,39,71,17,93,22,88,11,78,63,28,29,63,49,94,79,34,61,84,53,6,10,2,3,15,7,90,31,80,6,68,56,17,80,97,34,31,32,9,90,20,80,56,98,62,82,64,81,42,87,70,13,98,86,89,13,76,77,85,,16,9,78,50,53,42,76,40,83,97,17,31,55,94,91,50,32,84,66,79,42,71,67,27,37,49,98,40,35,11,75,65,80,69,19,5,70,44,94,23,48,39,71,17,93,22,88,11,78,63,28,29,63,49,94,79,34,61,84,53,6,10,2,3,15,7,90,31,80,6,68,56,17,80,97,34,31,32,9,90,20,80,56,98,62,82,64,81,42,87,70,13,98,86,89,13,76,77,85,68,
68,82,29,53,24,93,18,53,28,73,79,37,81,80,80,44,88,15,97,16,40,16,37,47,36,2,61,15,50,69,15,55,81,76,28,30,50,9,66,93,51,84,21,68,2,59,18,0,72,45,11,1,14,19,14,75,15,67,42,42,19,38,1,80,42,37,44,56,5,5,21,55,16,73,27,65,1,26,26,3,99,18,84,34,8,51,62,43,49,51,95,40,89,7,42,53,8,69,67,37,,82,29,53,24,93,18,53,28,73,79,37,81,80,80,44,88,15,97,16,40,16,37,47,36,2,61,15,50,69,15,55,81,76,28,30,50,9,66,93,51,84,21,68,2,59,18,0,72,45,11,1,14,19,14,75,15,67,42,42,19,38,1,80,42,37,44,56,5,5,21,55,16,73,27,65,1,26,26,3,99,18,84,34,8,51,62,43,49,51,95,40,89,7,42,53,8,69,67,37,45,
45,61,79,82,82,83,81,32,92,46,35,13,72,0,39,64,43,57,4,23,97,59,39,99,0,42,63,4,94,39,18,96,27,37,67,59,30,33,7,89,98,43,51,31,68,98,69,95,87,50,40,76,28,71,25,38,71,72,2,96,81,19,96,39,88,50,62,48,6,77,72,74,63,22,2,32,39,85,24,57,45,57,23,14,24,1,99,76,18,6,36,23,26,27,84,29,24,86,49,41,,61,79,82,82,83,81,32,92,46,35,13,72,0,39,64,43,57,4,23,97,59,39,99,0,42,63,4,94,39,18,96,27,37,67,59,30,33,7,89,98,43,51,31,68,98,69,95,87,50,40,76,28,71,25,38,71,72,2,96,81,19,96,39,88,50,62,48,6,77,72,74,63,22,2,32,39,85,24,57,45,57,23,14,24,1,99,76,18,6,36,23,26,27,84,29,24,86,49,41,80,
80,7,24,33,0,77,40,18,4,73,60,18,15,91,12,37,40,89,7,37,28,7,15,62,13,98,41,60,50,31,4,96,30,58,53,74,1,4,43,50,80,49,78,99,76,77,36,26,13,40,63,10,7,74,49,24,58,43,81,56,91,26,59,78,22,30,69,55,86,13,29,45,32,44,55,69,34,4,83,95,17,87,19,56,99,72,6,27,20,11,57,12,28,80,17,16,78,93,32,98,,7,24,33,0,77,40,18,4,73,60,18,15,91,12,37,40,89,7,37,28,7,15,62,13,98,41,60,50,31,4,96,30,58,53,74,1,4,43,50,80,49,78,99,76,77,36,26,13,40,63,10,7,74,49,24,58,43,81,56,91,26,59,78,22,30,69,55,86,13,29,45,32,44,55,69,34,4,83,95,17,87,19,56,99,72,6,27,20,11,57,12,28,80,17,16,78,93,32,98,3,
3,23,81,73,50,97,92,92,14,22,80,50,26,42,0,77,14,21,69,80,33,47,51,0,89,25,89,30,86,9,87,87,50,8,96,75,61,4,13,14,65,35,67,34,92,34,92,0,74,38,69,2,77,13,82,46,25,24,29,57,68,4,3,80,47,17,71,44,74,68,97,67,87,81,83,38,83,41,56,4,53,90,53,65,2,83,49,90,97,89,94,45,13,32,49,5,27,92,72,75,,23,81,73,50,97,92,92,14,22,80,50,26,42,0,77,14,21,69,80,33,47,51,0,89,25,89,30,86,9,87,87,50,8,96,75,61,4,13,14,65,35,67,34,92,34,92,0,74,38,69,2,77,13,82,46,25,24,29,57,68,4,3,80,47,17,71,44,74,68,97,67,87,81,83,38,83,41,56,4,53,90,53,65,2,83,49,90,97,89,94,45,13,32,49,5,27,92,72,75,47,
47,96,4,85,58,39,50,6,63,22,94,68,45,83,67,74,89,52,79,90,59,8,90,92,33,36,5,66,53,78,5,63,29,11,69,56,0,85,2,8,18,89,0,29,26,71,30,49,65,10,51,79,17,42,56,95,79,37,49,42,18,64,58,65,38,8,74,27,99,73,11,64,30,66,56,41,75,31,9,33,49,68,98,47,15,41,97,46,89,97,18,86,77,32,12,73,30,38,1,48,,96,4,85,58,39,50,6,63,22,94,68,45,83,67,74,89,52,79,90,59,8,90,92,33,36,5,66,53,78,5,63,29,11,69,56,0,85,2,8,18,89,0,29,26,71,30,49,65,10,51,79,17,42,56,95,79,37,49,42,18,64,58,65,38,8,74,27,99,73,11,64,30,66,56,41,75,31,9,33,49,68,98,47,15,41,97,46,89,97,18,86,77,32,12,73,30,38,1,48,31,
31,76,59,0,53,89,45,58,15,4,84,22,0,92,79,22,40,8,59,72,34,31,41,12,8,3,23,74,19,25,51,89,26,15,96,73,72,57,26,43,2,69,85,49,51,27,39,87,13,3,6,58,96,47,39,15,73,50,63,11,9,97,81,3,48,22,91,35,23,80,44,37,3,89,42,68,85,31,95,50,36,12,69,89,47,72,17,4,5,4,79,27,23,67,11,31,59,89,73,80,,76,59,0,53,89,45,58,15,4,84,22,0,92,79,22,40,8,59,72,34,31,41,12,8,3,23,74,19,25,51,89,26,15,96,73,72,57,26,43,2,69,85,49,51,27,39,87,13,3,6,58,96,47,39,15,73,50,63,11,9,97,81,3,48,22,91,35,23,80,44,37,3,89,42,68,85,31,95,50,36,12,69,89,47,72,17,4,5,4,79,27,23,67,11,31,59,89,73,80,42,
42,73,41,30,45,72,45,80,42,99,96,3,88,47,4,47,58,81,16,48,91,30,79,44,62,63,45,93,74,5,38,23,92,91,60,85,6,11,75,8,21,9,38,94,90,43,58,87,46,3,3,75,30,84,0,46,60,82,95,76,38,52,87,26,85,19,29,93,47,9,62,15,23,93,12,48,13,29,55,53,26,94,78,2,53,39,57,27,1,93,33,74,21,22,66,34,3,66,1,14,,73,41,30,45,72,45,80,42,99,96,3,88,47,4,47,58,81,16,48,91,30,79,44,62,63,45,93,74,5,38,23,92,91,60,85,6,11,75,8,21,9,38,94,90,43,58,87,46,3,3,75,30,84,0,46,60,82,95,76,38,52,87,26,85,19,29,93,47,9,62,15,23,93,12,48,13,29,55,53,26,94,78,2,53,39,57,27,1,93,33,74,21,22,66,34,3,66,1,14,67,
67,41,95,82,1,78,25,31,20,15,71,47,90,84,48,21,0,17,90,77,33,76,7,8,17,74,28,48,72,75,85,92,6,17,48,36,25,89,82,49,56,27,0,64,89,17,97,70,50,99,77,65,1,91,92,12,40,6,29,85,80,97,20,98,54,45,33,71,88,94,38,45,28,88,2,20,95,55,36,75,60,51,9,94,52,90,19,75,30,54,41,21,24,30,9,88,52,54,8,14,,41,95,82,1,78,25,31,20,15,71,47,90,84,48,21,0,17,90,77,33,76,7,8,17,74,28,48,72,75,85,92,6,17,48,36,25,89,82,49,56,27,0,64,89,17,97,70,50,99,77,65,1,91,92,12,40,6,29,85,80,97,20,98,54,45,33,71,88,94,38,45,28,88,2,20,95,55,36,75,60,51,9,94,52,90,19,75,30,54,41,21,24,30,9,88,52,54,8,14,60,
60,22,92,81,49,90,99,8,57,86,55,79,5,56,4,99,52,53,67,20,34,85,86,74,2,50,54,37,71,33,39,13,49,16,11,59,65,9,40,77,20,12,92,96,64,91,8,12,24,91,3,89,85,21,42,32,14,62,26,60,80,90,66,45,92,39,80,65,91,96,94,80,36,5,19,39,41,26,70,79,44,21,38,44,42,35,4,41,76,40,57,77,97,16,86,50,83,42,99,39,,22,92,81,49,90,99,8,57,86,55,79,5,56,4,99,52,53,67,20,34,85,86,74,2,50,54,37,71,33,39,13,49,16,11,59,65,9,40,77,20,12,92,96,64,91,8,12,24,91,3,89,85,21,42,32,14,62,26,60,80,90,66,45,92,39,80,65,91,96,94,80,36,5,19,39,41,26,70,79,44,21,38,44,42,35,4,41,76,40,57,77,97,16,86,50,83,42,99,39,2,
2,19,78,86,26,81,58,60,69,8,48,66,18,82,56,93,36,22,30,85,15,50,78,48,80,1,31,24,17,72,96,60,61,53,53,89,20,4,78,37,1,42,72,58,20,29,95,81,69,98,38,14,6,18,34,62,64,56,39,57,11,43,34,78,34,40,20,94,97,12,28,60,13,65,59,80,80,97,92,62,6,98,31,9,97,17,58,81,19,30,49,99,9,88,60,30,68,3,48,81,,19,78,86,26,81,58,60,69,8,48,66,18,82,56,93,36,22,30,85,15,50,78,48,80,1,31,24,17,72,96,60,61,53,53,89,20,4,78,37,1,42,72,58,20,29,95,81,69,98,38,14,6,18,34,62,64,56,39,57,11,43,34,78,34,40,20,94,97,12,28,60,13,65,59,80,80,97,92,62,6,98,31,9,97,17,58,81,19,30,49,99,9,88,60,30,68,3,48,81,4,
4,70,5,71,72,5,66,41,45,70,18,93,54,47,64,26,84,74,11,28,32,67,57,89,74,41,69,8,66,82,55,19,83,30,94,38,95,8,27,55,90,7,98,17,33,65,28,78,81,43,33,9,5,55,20,95,89,71,5,77,85,20,3,69,60,95,25,77,37,24,35,55,50,88,66,39,59,3,58,88,19,73,55,24,93,66,27,41,86,17,55,4,38,83,60,28,34,28,99,52,,70,5,71,72,5,66,41,45,70,18,93,54,47,64,26,84,74,11,28,32,67,57,89,74,41,69,8,66,82,55,19,83,30,94,38,95,8,27,55,90,7,98,17,33,65,28,78,81,43,33,9,5,55,20,95,89,71,5,77,85,20,3,69,60,95,25,77,37,24,35,55,50,88,66,39,59,3,58,88,19,73,55,24,93,66,27,41,86,17,55,4,38,83,60,28,34,28,99,52,41,
41,57,77,6,79,55,70,72,52,22,96,50,95,28,46,7,24,41,81,63,94,20,24,57,51,99,4,71,41,41,35,17,98,92,65,49,65,64,61,45,8,16,34,20,17,42,86,33,49,12,53,71,25,16,95,74,71,88,63,26,39,42,74,26,79,31,9,45,25,60,78,79,71,50,23,58,57,48,88,29,0,20,24,6,60,44,31,72,79,41,95,15,39,31,38,78,67,70,29,22,,57,77,6,79,55,70,72,52,22,96,50,95,28,46,7,24,41,81,63,94,20,24,57,51,99,4,71,41,41,35,17,98,92,65,49,65,64,61,45,8,16,34,20,17,42,86,33,49,12,53,71,25,16,95,74,71,88,63,26,39,42,74,26,79,31,9,45,25,60,78,79,71,50,23,58,57,48,88,29,0,20,24,6,60,44,31,72,79,41,95,15,39,31,38,78,67,70,29,22,46,
46,91,67,43,79,89,73,75,47,81,76,93,77,49,33,34,10,96,1,25,88,95,4,83,41,4,83,3,12,52,67,78,75,52,57,2,34,17,8,66,70,46,46,92,78,63,17,56,70,25,60,55,20,66,17,77,17,18,71,22,61,17,64,6,97,68,44,30,84,93,16,35,64,17,95,1,3,46,83,27,8,29,5,70,14,41,33,76,92,27,2,65,95,72,33,41,50,7,63,1,,91,67,43,79,89,73,75,47,81,76,93,77,49,33,34,10,96,1,25,88,95,4,83,41,4,83,3,12,52,67,78,75,52,57,2,34,17,8,66,70,46,46,92,78,63,17,56,70,25,60,55,20,66,17,77,17,18,71,22,61,17,64,6,97,68,44,30,84,93,16,35,64,17,95,1,3,46,83,27,8,29,5,70,14,41,33,76,92,27,2,65,95,72,33,41,50,7,63,1,42,
42,89,64,71,79,61,29,66,6,31,73,47,38,18,1,32,91,29,84,1,35,6,87,52,84,2,53,92,25,60,58,12,30,54,95,80,12,33,21,52,79,15,25,35,65,93,34,58,67,88,85,68,45,44,90,73,67,85,13,65,46,93,16,37,14,93,23,91,26,58,18,28,30,55,81,95,31,55,80,15,90,52,67,14,23,50,47,60,57,1,14,40,63,67,19,57,36,32,30,78,,89,64,71,79,61,29,66,6,31,73,47,38,18,1,32,91,29,84,1,35,6,87,52,84,2,53,92,25,60,58,12,30,54,95,80,12,33,21,52,79,15,25,35,65,93,34,58,67,88,85,68,45,44,90,73,67,85,13,65,46,93,16,37,14,93,23,91,26,58,18,28,30,55,81,95,31,55,80,15,90,52,67,14,23,50,47,60,57,1,14,40,63,67,19,57,36,32,30,78,44,
44,20,91,5,99,91,57,73,44,88,88,20,7,0,40,89,20,68,60,16,10,92,43,57,41,53,54,29,72,26,7,75,52,18,95,53,12,95,48,84,1,77,69,50,70,20,33,93,47,29,25,35,88,64,32,90,2,87,49,41,89,86,11,16,30,65,58,44,99,16,58,79,48,83,11,33,7,15,79,99,34,16,41,44,58,86,25,12,64,29,8,75,58,32,11,47,39,51,4,99,,20,91,5,99,91,57,73,44,88,88,20,7,0,40,89,20,68,60,16,10,92,43,57,41,53,54,29,72,26,7,75,52,18,95,53,12,95,48,84,1,77,69,50,70,20,33,93,47,29,25,35,88,64,32,90,2,87,49,41,89,86,11,16,30,65,58,44,99,16,58,79,48,83,11,33,7,15,79,99,34,16,41,44,58,86,25,12,64,29,8,75,58,32,11,47,39,51,4,99,2,
Matrix A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matrix B 
61,84,37,62,34,6,25,74,74,8,81,82,86,99,69,93,62,6,81,71,19,73,75,95,74,27,57,24,31,45,55,26,61,16,51,80,99,78,90,52,57,63,98,41,37,24,61,85,11,4,9,18,17,77,74,15,27,11,77,56,78,92,92,16,27,80,4,96,0,32,25,16,71,3,63,41,81,10,35,17,0,75,7,31,68,88,85,12,52,8,33,97,46,42,59,32,94,11,64,20,19,99,27,12,23,42,66,56,74,93,19,59,67,10,5,68,24,94,94,54,56,43,69,21,67,64,38,16,54,72,37,72,33,85,11,30,15,43,48,34,82,52,76,29,38,53,59,37,36,60,,84,37,62,34,6,25,74,74,8,81,82,86,99,69,93,62,6,81,71,19,73,75,95,74,27,57,24,31,45,55,26,61,16,51,80,99,78,90,52,57,63,98,41,37,24,61,85,11,4,9,18,17,77,74,15,27,11,77,56,78,92,92,16,27,80,4,96,0,32,25,16,71,3,63,41,81,10,35,17,0,75,7,31,68,88,85,12,52,8,33,97,46,42,59,32,94,11,64,20,19,99,27,12,23,42,66,56,74,93,19,59,67,10,5,68,24,94,94,54,56,43,69,21,67,64,38,16,54,72,37,72,33,85,11,30,15,43,48,34,82,52,76,29,38,53,59,37,36,60,68,
68,15,12,21,53,19,60,96,60,96,60,13,20,69,71,3,32,57,92,31,23,73,14,53,22,31,92,47,64,72,70,55,37,11,22,63,26,24,1,80,19,35,59,99,1,90,5,37,34,14,8,6,41,96,81,61,16,37,61,87,60,97,49,29,4,90,87,7,50,39,0,68,87,69,74,25,3,94,81,85,71,20,23,24,13,71,77,84,65,13,95,39,81,29,45,85,43,17,24,84,86,44,73,3,51,36,97,98,25,19,42,78,3,1,46,24,12,31,70,84,6,36,55,66,97,88,62,34,0,1,95,34,87,55,21,73,71,7,10,97,56,75,70,56,60,54,13,32,2,64,,15,12,21,53,19,60,96,60,96,60,13,20,69,71,3,32,57,92,31,23,73,14,53,22,31,92,47,64,72,70,55,37,11,22,63,26,24,1,80,19,35,59,99,1,90,5,37,34,14,8,6,41,96,81,61,16,37,61,87,60,97,49,29,4,90,87,7,50,39,0,68,87,69,74,25,3,94,81,85,71,20,23,24,13,71,77,84,65,13,95,39,81,29,45,85,43,17,24,84,86,44,73,3,51,36,97,98,25,19,42,78,3,1,46,24,12,31,70,84,6,36,55,66,97,88,62,34,0,1,95,34,87,55,21,73,71,7,10,97,56,75,70,56,60,54,13,32,2,64,32,
32,61,94,24,95,18,38,8,40,23,12,18,99,92,5,49,77,17,48,54,92,35,98,99,73,55,48,27,8,51,75,67,66,69,36,88,2,42,59,93,99,94,33,10,89,41,91,31,94,31,98,94,61,51,39,8,78,96,62,87,28,63,94,78,6,5,38,51,96,59,54,87,72,80,69,91,57,42,97,32,3,1,7,43,79,10,81,48,88,91,53,87,81,75,44,32,1,72,51,0,60,61,52,94,17,92,66,87,76,36,67,89,91,45,82,68,15,62,8,24,34,92,7,46,13,13,81,12,72,14,10,58,23,26,93,66,77,30,26,74,46,2,34,6,85,48,94,8,43,0,,61,94,24,95,18,38,8,40,23,12,18,99,92,5,49,77,17,48,54,92,35,98,99,73,55,48,27,8,51,75,67,66,69,36,88,2,42,59,93,99,94,33,10,89,41,91,31,94,31,98,94,61,51,39,8,78,96,62,87,28,63,94,78,6,5,38,51,96,59,54,87,72,80,69,91,57,42,97,32,3,1,7,43,79,10,81,48,88,91,53,87,81,75,44,32,1,72,51,0,60,61,52,94,17,92,66,87,76,36,67,89,91,45,82,68,15,62,8,24,34,92,7,46,13,13,81,12,72,14,10,58,23,26,93,66,77,30,26,74,46,2,34,6,85,48,94,8,43,0,52,
52,92,33,85,63,15,18,23,60,13,61,16,51,70,87,67,66,18,49,22,42,51,20,97,49,39,30,10,91,37,65,85,61,65,22,88,20,68,71,90,46,69,3,80,15,22,51,87,47,39,15,43,17,80,12,10,89,49,49,46,49,70,34,82,31,93,26,60,39,16,24,75,12,95,43,85,85,69,48,32,59,88,46,16,6,46,36,30,74,43,94,53,10,77,70,13,28,20,85,83,62,54,97,8,26,88,62,1,65,13,65,97,77,3,99,96,57,78,84,18,44,46,16,14,78,8,37,47,98,78,83,57,69,9,69,76,92,76,14,69,51,49,84,7,21,28,44,72,45,44,,92,33,85,63,15,18,23,60,13,61,16,51,70,87,67,66,18,49,22,42,51,20,97,49,39,30,10,91,37,65,85,61,65,22,88,20,68,71,90,46,69,3,80,15,22,51,87,47,39,15,43,17,80,12,10,89,49,49,46,49,70,34,82,31,93,26,60,39,16,24,75,12,95,43,85,85,69,48,32,59,88,46,16,6,46,36,30,74,43,94,53,10,77,70,13,28,20,85,83,62,54,97,8,26,88,62,1,65,13,65,97,77,3,99,96,57,78,84,18,44,46,16,14,78,8,37,47,98,78,83,57,69,9,69,76,92,76,14,69,51,49,84,7,21,28,44,72,45,44,4,
4,96,68,69,67,38,78,42,71,47,52,96,59,48,17,21,62,58,94,2,2,99,55,76,68,91,68,95,72,58,89,15,12,99,49,35,85,67,66,14,77,45,62,74,44,25,99,30,55,54,84,80,85,56,29,44,40,44,54,12,76,84,11,45,67,85,48,22,27,63,84,26,71,68,77,71,12,1,91,97,99,96,75,9,51,67,26,12,38,79,92,19,87,15,28,30,72,34,7,97,47,98,9,88,75,86,44,83,57,98,25,60,7,9,59,2,1,66,46,44,2,94,72,4,35,17,13,93,93,86,37,98,33,34,82,33,42,57,29,29,1,66,21,66,4,37,65,54,7,85,,96,68,69,67,38,78,42,71,47,52,96,59,48,17,21,62,58,94,2,2,99,55,76,68,91,68,95,72,58,89,15,12,99,49,35,85,67,66,14,77,45,62,74,44,25,99,30,55,54,84,80,85,56,29,44,40,44,54,12,76,84,11,45,67,85,48,22,27,63,84,26,71,68,77,71,12,1,91,97,99,96,75,9,51,67,26,12,38,79,92,19,87,15,28,30,72,34,7,97,47,98,9,88,75,86,44,83,57,98,25,60,7,9,59,2,1,66,46,44,2,94,72,4,35,17,13,93,93,86,37,98,33,34,82,33,42,57,29,29,1,66,21,66,4,37,65,54,7,85,17,
17,43,90,84,13,1,93,14,54,91,66,29,28,22,96,86,41,49,80,52,64,42,44,36,42,42,76,7,82,39,1,10,41,62,53,5,16,9,57,53,49,14,14,30,83,23,39,92,85,45,97,83,51,57,87,63,23,64,54,42,52,88,48,90,73,13,16,93,33,94,29,48,64,0,84,30,45,16,70,47,36,99,44,20,93,18,7,48,87,43,97,35,86,30,74,51,86,64,87,62,44,65,61,48,17,86,89,66,64,25,57,65,37,8,93,39,84,54,64,31,94,90,55,13,35,25,78,51,24,6,7,58,8,21,97,68,57,39,32,57,84,96,56,49,29,49,87,5,76,43,,43,90,84,13,1,93,14,54,91,66,29,28,22,96,86,41,49,80,52,64,42,44,36,42,42,76,7,82,39,1,10,41,62,53,5,16,9,57,53,49,14,14,30,83,23,39,92,85,45,97,83,51,57,87,63,23,64,54,42,52,88,48,90,73,13,16,93,33,94,29,48,64,0,84,30,45,16,70,47,36,99,44,20,93,18,7,48,87,43,97,35,86,30,74,51,86,64,87,62,44,65,61,48,17,86,89,66,64,25,57,65,37,8,93,39,84,54,64,31,94,90,55,13,35,25,78,51,24,6,7,58,8,21,97,68,57,39,32,57,84,96,56,49,29,49,87,5,76,43,88,
88,46,36,10,71,24,18,46,54,71,0,46,53,20,40,15,93,21,62,4,15,42,18,88,94,38,49,72,4,74,46,39,19,40,3,88,11,47,35,20,43,57,27,99,41,76,4,65,73,19,37,20,28,9,27,70,77,93,17,84,45,30,23,26,38,38,24,13,52,8,79,28,36,65,65,31,17,58,65,76,97,83,74,62,70,35,11,14,23,37,78,26,89,91,6,69,33,69,62,39,35,51,64,27,42,2,46,97,26,23,37,16,40,94,81,79,84,86,71,39,0,72,42,84,6,2,69,71,88,33,73,65,84,76,45,60,73,2,82,19,48,42,84,76,0,22,31,70,71,0,,46,36,10,71,24,18,46,54,71,0,46,53,20,40,15,93,21,62,4,15,42,18,88,94,38,49,72,4,74,46,39,19,40,3,88,11,47,35,20,43,57,27,99,41,76,4,65,73,19,37,20,28,9,27,70,77,93,17,84,45,30,23,26,38,38,24,13,52,8,79,28,36,65,65,31,17,58,65,76,97,83,74,62,70,35,11,14,23,37,78,26,89,91,6,69,33,69,62,39,35,51,64,27,42,2,46,97,26,23,37,16,40,94,81,79,84,86,71,39,0,72,42,84,6,2,69,71,88,33,73,65,84,76,45,60,73,2,82,19,48,42,84,76,0,22,31,70,71,0,29,
29,96,98,85,66,0,54,39,36,88,55,69,82,56,53,55,2,34,56,52,51,41,9,49,87,3,88,56,40,73,94,82,39,19,9,91,72,54,3,93,67,2,10,18,77,52,33,76,54,77,11,7,11,35,67,96,45,93,91,14,33,89,37,31,94,44,31,40,48,22,90,85,43,89,3,26,7,90,25,39,12,55,65,62,76,36,28,18,8,69,59,21,90,42,52,3,58,0,41,21,87,89,3,41,34,63,36,8,82,61,38,88,96,33,40,47,91,70,71,11,12,38,34,48,3,48,17,66,49,49,88,57,47,66,41,53,84,8,72,0,38,57,32,78,10,16,63,86,84,39,,96,98,85,66,0,54,39,36,88,55,69,82,56,53,55,2,34,56,52,51,41,9,49,87,3,88,56,40,73,94,82,39,19,9,91,72,54,3,93,67,2,10,18,77,52,33,76,54,77,11,7,11,35,67,96,45,93,91,14,33,89,37,31,94,44,31,40,48,22,90,85,43,89,3,26,7,90,25,39,12,55,65,62,76,36,28,18,8,69,59,21,90,42,52,3,58,0,41,21,87,89,3,41,34,63,36,8,82,61,38,88,96,33,40,47,91,70,71,11,12,38,34,48,3,48,17,66,49,49,88,57,47,66,41,53,84,8,72,0,38,57,32,78,10,16,63,86,84,39,15,
15,62,88,72,43,87,78,91,48,94,76,44,53,47,64,37,96,81,72,11,52,77,43,10,31,68,81,2,23,83,38,98,15,8,16,26,92,94,89,35,27,38,81,80,68,18,66,15,95,51,2,93,83,94,73,60,27,45,47,77,86,64,41,63,30,96,89,51,46,50,54,98,79,74,84,64,85,1,10,97,33,25,79,36,11,27,50,26,41,18,74,18,37,23,82,58,88,80,24,46,57,9,50,44,86,51,7,58,3,13,79,68,81,31,65,92,77,47,50,37,13,73,49,15,19,41,98,26,32,9,69,13,96,54,25,80,62,30,22,55,79,55,74,60,29,49,91,33,17,37,,62,88,72,43,87,78,91,48,94,76,44,53,47,64,37,96,81,72,11,52,77,43,10,31,68,81,2,23,83,38,98,15,8,16,26,92,94,89,35,27,38,81,80,68,18,66,15,95,51,2,93,83,94,73,60,27,45,47,77,86,64,41,63,30,96,89,51,46,50,54,98,79,74,84,64,85,1,10,97,33,25,79,36,11,27,50,26,41,18,74,18,37,23,82,58,88,80,24,46,57,9,50,44,86,51,7,58,3,13,79,68,81,31,65,92,77,47,50,37,13,73,49,15,19,41,98,26,32,9,69,13,96,54,25,80,62,30,22,55,79,55,74,60,29,49,91,33,17,37,97,
97,11,3,6,73,47,10,35,20,41,51,38,4,51,72,93,22,56,65,29,40,15,63,78,20,44,29,11,61,99,23,16,85,47,96,56,21,45,28,11,76,20,5,52,51,21,43,97,40,95,49,94,51,38,89,70,25,14,92,81,13,90,63,55,14,67,32,34,50,65,9,81,89,2,35,88,75,24,86,78,80,55,95,24,95,4,47,3,23,65,51,51,97,7,23,59,98,20,72,62,6,70,58,48,82,10,75,17,72,54,60,77,7,13,45,20,89,83,46,93,40,81,39,61,57,57,86,11,19,8,32,23,18,87,94,6,61,82,14,5,4,36,5,82,71,47,98,75,10,60,,11,3,6,73,47,10,35,20,41,51,38,4,51,72,93,22,56,65,29,40,15,63,78,20,44,29,11,61,99,23,16,85,47,96,56,21,45,28,11,76,20,5,52,51,21,43,97,40,95,49,94,51,38,89,70,25,14,92,81,13,90,63,55,14,67,32,34,50,65,9,81,89,2,35,88,75,24,86,78,80,55,95,24,95,4,47,3,23,65,51,51,97,7,23,59,98,20,72,62,6,70,58,48,82,10,75,17,72,54,60,77,7,13,45,20,89,83,46,93,40,81,39,61,57,57,86,11,19,8,32,23,18,87,94,6,61,82,14,5,4,36,5,82,71,47,98,75,10,60,97,
